TransactionAmount,TransactionDuration,AccountBalance,TransactionGap,CustomerAge_Bin,TransactionType,Channel,CustomerOccupation,Target
22.610000000000014,145.0,1111.67,-27526243.0,Young,Debit,Online,Student,4
68.28,293.0,3213.16,-44457260.0,Old,Debit,Online,Engineer,3
33.650000000000006,146.0,12719.93,-35650161.0,Old,Credit,Online,Doctor,2
362.68,137.0,2040.77,-56815451.0,Old,Credit,ATM,Retired,0
73.23000000000002,172.0,1309.85,-43169455.0,Young,Debit,Branch,Student,4
654.49,104.0,164.60999999999967,-30209823.0,Young,Credit,Online,Student,1
18.560000000000002,161.0,4230.37,-48351799.0,Middle,Credit,Branch,Engineer,0
389.05,41.0,761.0,-57681380.0,Young,Debit,ATM,Student,4
7.3799999999999955,112.0,2923.83,-51808953.0,Old,Debit,Online,Retired,0
109.48000000000002,93.0,7372.47,-42906544.0,Middle,Debit,Online,Retired,0
66.91,85.0,871.1000000000004,-55603382.0,Middle,Debit,ATM,Doctor,0
335.48,155.0,3023.16,-52934427.0,Middle,Debit,Branch,Engineer,0
38.139999999999986,174.0,1119.21,-26925519.0,Young,Debit,Online,Student,4
899.4200000000001,173.0,11833.73,-27611828.0,Old,Debit,Branch,Doctor,1
360.02,68.0,6400.59,-54747587.0,Old,Debit,Online,Retired,0
567.71,80.0,13884.239999999998,-54999077.0,Old,Debit,Online,Doctor,2
218.19,185.0,620.8299999999999,-45848456.0,Young,Debit,ATM,Student,4
209.99,40.0,1938.0100000000002,-36600738.0,Young,Debit,ATM,Student,4
11.019999999999982,280.0,964.79,-30814443.0,Young,Debit,Branch,Student,4
83.43,109.0,1870.1599999999999,-45243772.0,Old,Debit,Online,Retired,4
344.97,106.0,5577.94,-51374327.0,Middle,Debit,Online,Doctor,0
172.29,283.0,8700.8,-55608363.0,Middle,Debit,ATM,Engineer,3
195.54,255.0,2794.66,-41097818.0,Old,Debit,Online,Retired,3
101.23000000000002,87.0,6169.71,-39533561.0,Middle,Debit,Online,Engineer,0
180.46,34.0,831.75,-51983093.0,Young,Debit,ATM,Student,4
692.55,109.0,2451.56,-52500040.0,Middle,Debit,Branch,Retired,1
147.31,92.0,13625.52,-44117851.0,Middle,Credit,Online,Doctor,2
107.48000000000002,103.0,1379.3900000000003,-54916429.0,Young,Debit,Branch,Student,4
899.4200000000001,83.0,11498.01,-35908750.0,Old,Credit,Online,Doctor,1
81.50999999999999,97.0,865.4899999999998,-39023813.0,Young,Debit,Branch,Student,4
365.48,216.0,7147.4,-45929496.0,Old,Credit,Online,Retired,3
491.1,125.0,7833.85,-44726335.0,Middle,Credit,Online,Engineer,2
452.8,151.0,4840.67,-29863343.0,Old,Debit,Branch,Retired,3
645.04,78.0,7361.47,-27442714.0,Old,Debit,Branch,Retired,1
169.28,114.0,5128.44,-50767428.0,Middle,Debit,Branch,Doctor,0
88.42000000000002,91.0,12381.45,-33061256.0,Old,Debit,ATM,Doctor,2
155.53,66.0,4008.05,-51030244.0,Young,Debit,ATM,Engineer,4
899.4200000000001,300.0,3493.13,-29001232.0,Middle,Debit,Online,Engineer,1
39.24000000000001,106.0,6462.41,-30721066.0,Old,Debit,ATM,Retired,3
152.01,111.0,4625.12,-53537359.0,Middle,Debit,ATM,Engineer,0
78.76999999999998,50.0,6470.57,-47136582.0,Middle,Credit,ATM,Engineer,0
26.5,179.0,4854.83,-54833065.0,Middle,Debit,Online,Engineer,0
83.62,146.0,12652.22,-43253637.0,Middle,Debit,ATM,Doctor,2
142.78,150.0,11705.88,-47057490.0,Old,Debit,Branch,Doctor,2
55.99000000000001,95.0,932.6099999999997,-30815456.0,Middle,Debit,ATM,Doctor,3
774.48,31.0,11613.58,-52588548.0,Old,Debit,Branch,Doctor,1
105.37,160.0,1068.5499999999997,-46877904.0,Young,Debit,ATM,Student,4
118.82999999999998,295.0,1616.3000000000002,-42911883.0,Young,Debit,Online,Student,4
46.22,217.0,471.27999999999975,-30814070.0,Young,Debit,Branch,Student,4
659.71,148.0,106.85999999999967,-47404748.0,Young,Credit,Branch,Student,1
377.97,160.0,2457.1,-30468056.0,Old,Debit,Online,Retired,3
114.1,148.0,5882.12,-45930377.0,Old,Debit,Branch,Retired,0
11.300000000000011,41.0,1938.9899999999998,-29259342.0,Middle,Credit,Online,Retired,3
95.5,17.0,4079.09,-45935057.0,Old,Debit,Online,Retired,0
130.93,149.0,860.1199999999999,-54832749.0,Young,Credit,Branch,Engineer,4
272.97,174.0,7811.31,-48950934.0,Old,Debit,Online,Retired,0
73.35,46.999999999999986,1181.8400000000001,-51982568.0,Young,Debit,Branch,Student,4
29.93999999999997,243.0,10915.54,-33493793.0,Old,Debit,ATM,Doctor,2
307.24,136.0,1670.7200000000003,-31766641.0,Young,Debit,ATM,Student,4
50.52000000000001,140.0,1121.1899999999996,-33234011.0,Young,Debit,Online,Student,4
820.46,243.0,5621.86,-50168855.0,Middle,Credit,Online,Engineer,1
153.07,116.0,8873.43,-50160849.0,Old,Debit,ATM,Engineer,0
52.94,146.0,6990.92,-44116483.0,Middle,Debit,Branch,Doctor,0
384.41,65.0,7831.56,-48957404.0,Old,Debit,ATM,Engineer,0
235.42,175.0,6173.23,-41693804.0,Middle,Debit,Branch,Retired,3
114.23000000000002,64.0,9523.72,-44548245.0,Old,Debit,ATM,Doctor,0
12.620000000000005,61.00000000000001,6420.47,-47403199.0,Middle,Debit,Branch,Doctor,0
899.4200000000001,145.0,1146.0900000000006,-27438202.0,Young,Debit,ATM,Student,1
373.52,235.0,6430.41,-35048873.0,Middle,Debit,ATM,Engineer,3
336.05,164.0,1635.0500000000002,-48351235.0,Young,Debit,Branch,Student,4
366.93,33.0,6697.79,-28387713.0,Old,Debit,Online,Retired,3
112.26999999999998,102.0,7369.89,-32970990.0,Old,Debit,Branch,Doctor,3
494.96,132.0,6903.68,-50427236.0,Middle,Debit,ATM,Engineer,2
561.58,23.0,11748.86,-43165686.0,Old,Debit,Online,Doctor,2
440.94,148.0,7303.23,-36077575.0,Middle,Debit,Online,Doctor,2
71.9,51.0,10619.35,-53797408.0,Young,Debit,Branch,Doctor,0
256.66,137.0,1794.5,-41093932.0,Middle,Credit,Online,Retired,3
166.55,99.0,12970.21,-41437072.0,Old,Credit,Branch,Doctor,2
276.26,143.0,120.89000000000033,-54400017.0,Old,Debit,Branch,Doctor,0
35.46000000000001,164.0,5692.31,-41009521.0,Old,Debit,ATM,Doctor,3
38.139999999999986,165.0,9879.87,-49823476.0,Middle,Debit,Branch,Engineer,0
506.26,86.0,6266.65,-27783946.0,Old,Credit,ATM,Retired,3
736.32,28.0,14268.95,-49388657.0,Young,Debit,Online,Doctor,1
389.43,151.0,6449.83,-29599750.0,Middle,Credit,ATM,Engineer,2
25.579999999999984,166.0,6741.41,-30555187.0,Old,Debit,ATM,Engineer,3
446.1,243.0,1008.4399999999996,-35562191.0,Young,Debit,ATM,Student,4
147.74,15.0,1711.7799999999997,-36775212.0,Young,Debit,Branch,Student,4
899.4200000000001,254.0,1821.0,-53796749.0,Young,Debit,ATM,Student,1
46.22999999999999,282.0,5107.75,-45325460.0,Old,Debit,Online,Retired,3
265.37,77.0,5229.95,-45583983.0,Middle,Debit,Branch,Engineer,0
342.57,91.0,339.15999999999985,-55263591.0,Young,Debit,Online,Student,4
417.26,45.0,10442.48,-53190629.0,Young,Credit,Online,Doctor,0
33.629999999999995,76.0,4324.4,-31677644.0,Old,Debit,Online,Retired,3
64.57999999999998,173.0,6292.29,-28994697.0,Middle,Debit,Branch,Retired,2
23.230000000000018,122.0,269.0100000000002,-48699295.0,Young,Credit,Branch,Student,4
211.36,112.0,4734.110000000001,-39282774.0,Old,Credit,ATM,Retired,3
278.88,179.0,1334.0900000000001,-34701390.0,Old,Debit,Branch,Doctor,3
285.49,109.0,6366.84,-38928604.0,Middle,Credit,Branch,Doctor,2
71.87,258.0,1839.1,-56815745.0,Young,Debit,ATM,Student,4
308.8,41.0,3966.54,-27100868.0,Middle,Debit,ATM,Retired,3
135.35,82.0,9983.36,-40137873.0,Middle,Debit,Branch,Engineer,2
288.43,72.0,4577.09,-47143867.0,Old,Debit,Branch,Retired,0
147.46,205.0,7458.03,-33577986.0,Old,Credit,Online,Doctor,3
214.15,217.0,6397.29,-32022185.0,Young,Debit,Branch,Engineer,3
71.34,144.0,6345.03,-37469383.0,Middle,Debit,Online,Engineer,3
170.36,118.0,6034.73,-50771575.0,Young,Debit,ATM,Doctor,0
899.4200000000001,32.0,765.8100000000004,-27787602.0,Middle,Debit,ATM,Engineer,1
736.53,120.0,9826.26,-46969470.0,Middle,Debit,ATM,Engineer,1
213.42,17.0,3736.38,-40228872.0,Middle,Debit,ATM,Engineer,3
94.09,203.0,646.8500000000004,-36171500.0,Young,Debit,Branch,Student,4
91.23000000000002,86.0,6385.12,-46540475.0,Old,Debit,ATM,Retired,0
263.92,233.0,4161.71,-40313629.0,Old,Credit,Branch,Retired,3
77.5,201.0,11079.77,-45847400.0,Middle,Credit,Online,Doctor,2
3.6499999999999773,146.0,10017.11,-54397345.0,Old,Debit,Online,Doctor,0
43.879999999999995,251.0,1644.0900000000001,-30810284.0,Young,Credit,Online,Student,4
211.36,132.0,387.64999999999964,-48008134.0,Young,Debit,ATM,Student,4
224.79,129.0,528.3800000000001,-37985751.0,Young,Debit,Online,Student,4
64.30000000000001,67.0,7530.3,-36858918.0,Middle,Debit,ATM,Retired,0
111.79000000000002,49.0,10887.59,-27095471.0,Old,Debit,Online,Doctor,2
899.4200000000001,153.0,7104.61,-51376940.0,Old,Debit,ATM,Retired,1
613.7,37.0,7307.11,-53620617.0,Old,Credit,Branch,Retired,0
26.069999999999993,19.0,349.9800000000005,-51721787.0,Young,Debit,Branch,Student,4
170.45,199.0,2284.41,-57769948.0,Old,Debit,Branch,Engineer,0
344.27,123.0,1918.3599999999997,-35563583.0,Young,Debit,Branch,Student,4
872.72,288.0,503.0100000000002,-48353012.0,Young,Debit,Online,Student,1
292.95,56.0,1216.9100000000003,-54143282.0,Middle,Debit,Branch,Engineer,0
28.439999999999998,243.0,1071.04,-37203925.0,Young,Debit,ATM,Student,4
209.02,74.0,187.89999999999964,-52844563.0,Young,Debit,ATM,Student,4
20.05000000000001,171.0,7145.67,-29427849.0,Old,Debit,ATM,Retired,3
175.02,71.0,1493.88,-49563928.0,Young,Debit,Online,Student,4
89.5,134.0,8658.95,-38072815.0,Middle,Credit,Branch,Engineer,2
69.95999999999998,31.0,164.1199999999999,-33229513.0,Young,Debit,Branch,Student,4
146.51,112.0,7089.9,-56041102.0,Middle,Debit,ATM,Engineer,0
376.78,88.0,841.6499999999996,-38673755.0,Young,Credit,Online,Student,4
148.54,107.0,5677.05,-27445596.0,Old,Credit,Branch,Retired,3
388.77,30.0,1658.4899999999998,-28394037.0,Young,Credit,Online,Student,4
100.38,49.0,10171.68,-29600283.0,Old,Debit,Branch,Doctor,2
137.23,63.0,13847.989999999998,-49821499.0,Old,Debit,Branch,Doctor,0
870.3,229.0,3688.98,-37462335.0,Middle,Debit,ATM,Retired,1
458.94,180.0,5619.95,-41004132.0,Middle,Debit,Branch,Engineer,3
327.35,175.0,342.0799999999999,-35040141.0,Young,Credit,Branch,Student,4
757.15,38.0,4702.86,-56733298.0,Middle,Debit,Online,Engineer,1
5.639999999999986,46.999999999999986,12703.24,-52413220.0,Middle,Debit,Online,Doctor,0
47.22999999999999,160.0,6659.81,-39621131.0,Old,Credit,Online,Retired,3
239.41,248.0,7860.65,-31848213.0,Middle,Credit,Online,Doctor,2
7.480000000000018,29.0,4734.110000000001,-42305161.0,Middle,Debit,ATM,Engineer,0
170.97,292.0,1265.27,-47747001.0,Young,Debit,Branch,Student,4
262.43,274.0,12841.01,-44030452.0,Middle,Credit,Online,Doctor,2
659.15,204.0,1241.5900000000001,-55526641.0,Young,Debit,ATM,Student,1
31.529999999999973,283.0,874.9300000000003,-27615079.0,Young,Debit,Online,Student,4
111.66,140.0,5716.72,-44545744.0,Middle,Credit,Online,Engineer,0
250.01,88.0,1541.48,-31419835.0,Old,Debit,ATM,Retired,3
554.15,108.0,14817.219999999998,-48869674.0,Middle,Debit,ATM,Doctor,2
598.66,222.0,2587.11,-57338397.0,Young,Debit,Branch,Engineer,1
28.379999999999967,98.0,173.69999999999982,-46280680.0,Middle,Debit,Branch,Doctor,0
16.80000000000001,94.0,11847.07,-29603283.0,Middle,Debit,ATM,Doctor,2
896.79,168.0,11146.74,-31419046.0,Middle,Debit,Online,Doctor,1
159.0,38.0,369.78999999999996,-52581843.0,Middle,Debit,ATM,Engineer,0
56.31,195.0,6396.08,-34870436.0,Old,Credit,Online,Retired,3
203.99,215.0,4840.31,-56475317.0,Middle,Debit,Online,Retired,3
50.99000000000001,76.0,1334.6,-31937093.0,Young,Debit,Branch,Doctor,4
101.28,75.0,2774.35,-37892858.0,Young,Credit,Online,Engineer,4
299.92,122.0,1368.0,-33830858.0,Young,Debit,ATM,Student,4
77.54000000000002,73.0,4536.38,-55436255.0,Old,Debit,Online,Retired,0
18.350000000000023,78.0,1293.3900000000003,-35652547.0,Young,Debit,Branch,Student,4
732.53,116.0,441.53999999999996,-45933494.0,Young,Credit,ATM,Student,1
65.11000000000001,150.0,8485.14,-36602466.0,Middle,Debit,ATM,Engineer,2
67.07,56.0,999.6199999999999,-44725552.0,Young,Credit,ATM,Student,4
137.48,46.999999999999986,14273.419999999998,-29601253.0,Middle,Debit,Branch,Doctor,2
398.36,56.0,1863.6999999999998,-42823028.0,Young,Debit,ATM,Student,4
469.46,149.0,8640.56,-31239902.0,Young,Debit,ATM,Student,3
37.579999999999984,182.0,259.4399999999996,-48952177.0,Old,Debit,ATM,Doctor,3
160.24,15.0,5526.97,-39193346.0,Young,Debit,ATM,Engineer,3
315.39,93.0,929.6000000000004,-45587735.0,Young,Credit,Branch,Student,4
434.17,148.0,5335.44,-57770981.0,Young,Debit,ATM,Student,4
165.91,84.0,587.1199999999999,-51805746.0,Young,Debit,ATM,Student,4
211.36,194.0,4760.34,-35996564.0,Middle,Debit,Branch,Engineer,3
241.45,158.0,1594.04,-40493169.0,Young,Debit,Online,Student,4
23.24000000000001,129.0,13777.79,-49303754.0,Old,Debit,Branch,Doctor,0
70.88,176.0,1794.65,-29000867.0,Old,Credit,Branch,Retired,3
899.4200000000001,111.0,7677.76,-29001122.0,Old,Debit,Online,Retired,1
314.52,229.0,7071.32,-51374701.0,Old,Debit,ATM,Retired,3
181.81,122.0,7525.73,-45331145.0,Old,Credit,Online,Retired,0
854.6399999999999,118.0,2989.25,-31324301.0,Old,Debit,Branch,Retired,1
261.19,52.0,7620.6,-57164246.0,Old,Debit,ATM,Retired,0
220.68,217.0,5549.2,-33831820.0,Old,Credit,Online,Retired,3
11.860000000000014,129.0,6782.61,-36775516.0,Young,Debit,Branch,Engineer,3
122.65,41.0,1968.5100000000002,-38418000.0,Young,Debit,Online,Student,4
395.16,17.0,5340.73,-40492630.0,Old,Debit,Online,Retired,3
704.69,150.0,3267.84,-41006882.0,Middle,Debit,Online,Retired,1
369.89,69.0,6941.47,-33060411.0,Old,Debit,ATM,Retired,3
10.920000000000016,268.0,7567.2,-32883584.0,Old,Debit,ATM,Retired,3
199.14,36.0,7001.25,-39710303.0,Young,Debit,Branch,Engineer,3
109.43,140.0,1983.65,-57247344.0,Old,Debit,Branch,Retired,0
304.15,40.0,686.9099999999999,-29520043.0,Young,Debit,Branch,Student,4
620.54,98.0,213.35999999999967,-50773240.0,Young,Credit,Branch,Student,4
757.79,117.0,1443.02,-58030698.0,Young,Debit,Online,Student,4
122.81,12.0,8450.84,-32543838.0,Middle,Debit,Branch,Doctor,2
96.25,171.0,7996.7,-40233895.0,Old,Debit,Online,Retired,3
899.4200000000001,49.0,5567.98,-56729907.0,Young,Debit,ATM,Doctor,1
142.55,97.0,1262.6800000000003,-46452100.0,Old,Debit,Online,Doctor,4
35.94,141.0,1697.2799999999997,-47144792.0,Young,Credit,Branch,Student,4
24.860000000000014,292.0,2591.65,-54400708.0,Old,Debit,Branch,Engineer,3
103.07999999999998,109.0,12002.16,-30729656.0,Old,Debit,Online,Doctor,2
116.26999999999998,94.0,8726.92,-29513243.0,Old,Debit,Online,Engineer,2
363.84,118.0,5415.64,-32970477.0,Old,Debit,Online,Retired,3
34.74000000000001,72.0,3736.57,-48010113.0,Middle,Credit,Online,Retired,0
64.00999999999999,240.0,1225.6899999999996,-32018279.0,Young,Credit,Branch,Student,4
108.75,23.0,14829.849999999999,-33148858.0,Middle,Debit,ATM,Doctor,2
50.900000000000006,150.0,1277.6999999999998,-48354722.0,Young,Credit,Online,Student,4
206.84,154.0,454.65999999999985,-36076983.0,Young,Debit,Branch,Student,4
37.400000000000006,84.0,1519.5100000000002,-36077061.0,Young,Debit,ATM,Student,4
154.21,75.0,8045.77,-58032547.0,Middle,Debit,Online,Engineer,0
199.37,79.0,1331.3000000000002,-42647363.0,Young,Debit,Online,Student,4
410.49,112.0,1843.5699999999997,-40404202.0,Young,Credit,Branch,Student,4
899.4200000000001,218.0,6601.5,-35047235.0,Old,Credit,Branch,Retired,1
18.230000000000018,28.0,8422.2,-51201597.0,Old,Debit,ATM,Engineer,0
398.7,276.0,7987.74,-37469213.0,Middle,Debit,ATM,Doctor,2
122.13999999999999,112.0,327.6800000000003,-53797656.0,Young,Debit,Online,Student,4
378.2,167.0,7372.81,-57423502.0,Middle,Debit,Branch,Engineer,0
124.74000000000001,33.0,2987.97,-29604897.0,Middle,Debit,ATM,Engineer,3
17.100000000000023,101.0,1619.54,-27184499.0,Middle,Debit,ATM,Retired,3
287.05,212.0,1204.6499999999996,-49219808.0,Young,Debit,ATM,Student,4
874.72,173.0,4630.58,-52847210.0,Young,Debit,Online,Engineer,1
899.4200000000001,150.0,1380.3400000000001,-34099508.0,Young,Debit,ATM,Student,1
40.120000000000005,269.0,14304.379999999997,-48784049.0,Middle,Credit,ATM,Doctor,2
125.0,177.0,3215.76,-44725901.0,Middle,Credit,Online,Engineer,3
348.44,147.0,1022.9399999999996,-31414281.0,Young,Debit,Online,Student,4
128.4,31.0,2610.64,-51375257.0,Old,Debit,ATM,Retired,0
320.93,178.0,9451.66,-43257892.0,Middle,Debit,Online,Engineer,2
1.410000000000025,278.0,1244.17,-44550571.0,Middle,Debit,ATM,Retired,3
50.52000000000001,293.0,12815.24,-49910615.0,Middle,Debit,Branch,Doctor,2
383.95,143.0,9933.56,-35475040.0,Young,Credit,Online,Engineer,3
12.939999999999998,158.0,921.2300000000005,-37465311.0,Young,Debit,Branch,Student,4
329.75,211.0,6009.43,-27182284.0,Old,Debit,Online,Retired,3
899.4200000000001,234.0,602.3599999999997,-35048568.0,Middle,Debit,Online,Doctor,1
40.78999999999999,80.0,1769.33,-30468680.0,Young,Debit,ATM,Student,4
99.25,93.0,2570.34,-42909215.0,Old,Credit,Online,Retired,4
150.6,59.0,3240.14,-48954247.0,Old,Debit,ATM,Retired,0
29.49999999999997,129.0,1229.3199999999997,-40830199.0,Old,Debit,Online,Retired,4
54.34,46.000000000000014,8019.89,-27180494.0,Old,Debit,ATM,Doctor,3
18.25,18.0,14328.29,-38503642.0,Middle,Debit,ATM,Doctor,2
633.87,175.0,330.15999999999985,-28656224.0,Young,Debit,Online,Student,1
81.15,114.0,1595.2600000000002,-54056455.0,Young,Debit,ATM,Student,4
83.94999999999999,170.0,7413.18,-43948212.0,Old,Debit,Online,Retired,3
410.4,78.0,2563.91,-46195764.0,Old,Credit,ATM,Retired,0
172.68,17.0,10724.95,-53798408.0,Middle,Debit,ATM,Doctor,0
139.88,162.0,2969.71,-56217719.0,Middle,Debit,ATM,Engineer,0
165.55,115.0,761.7799999999997,-34436836.0,Young,Debit,Branch,Student,4
53.78999999999999,137.0,6229.36,-28915563.0,Middle,Credit,ATM,Engineer,2
285.69,35.0,2552.54,-28821137.0,Old,Debit,ATM,Retired,3
532.4,149.0,1033.7299999999996,-37812169.0,Young,Debit,ATM,Student,4
293.85,144.0,1919.9700000000003,-39023183.0,Young,Debit,Online,Student,4
27.93999999999997,120.0,1893.44,-31670632.0,Old,Debit,Branch,Retired,3
270.36,37.0,1783.04,-52845040.0,Young,Debit,ATM,Student,4
112.66,176.0,852.9800000000005,-35653142.0,Young,Debit,Online,Engineer,4
506.03,21.0,1123.8899999999999,-41529318.0,Young,Debit,Branch,Student,4
206.95,31.0,1817.65,-39628089.0,Young,Debit,Branch,Student,4
350.96,167.0,5463.94,-44466075.0,Old,Debit,ATM,Retired,3
261.63,150.0,477.02999999999975,-45322910.0,Young,Debit,Branch,Student,4
46.120000000000005,30.0,8874.01,-44721626.0,Old,Debit,Branch,Doctor,0
27.25,92.0,5365.2,-51379597.0,Old,Credit,Branch,Retired,0
899.4200000000001,171.0,7858.41,-30638199.0,Young,Debit,Branch,Engineer,1
331.66,145.0,7216.3,-36252924.0,Old,Debit,ATM,Retired,3
667.95,253.0,13558.559999999998,-40227412.0,Old,Credit,ATM,Doctor,2
49.84,146.0,7872.04,-33494526.0,Middle,Debit,ATM,Doctor,2
556.04,27.0,5200.04,-41700348.0,Old,Debit,ATM,Retired,1
88.06,288.0,1779.85,-32278557.0,Young,Credit,Online,Student,4
745.95,127.0,13264.14,-28049420.0,Old,Debit,ATM,Doctor,1
67.25,157.0,467.39999999999964,-42305572.0,Young,Debit,Online,Student,4
93.63,141.0,9873.62,-38066296.0,Young,Debit,ATM,Engineer,3
74.11000000000001,49.0,1257.9,-41011402.0,Young,Debit,Branch,Student,4
41.129999999999995,58.0,6067.54,-50768208.0,Old,Credit,Branch,Retired,0
192.02,154.0,5169.07,-27705444.0,Old,Credit,Online,Retired,3
291.27,121.0,6878.86,-43510282.0,Old,Debit,Branch,Retired,0
296.46,136.0,558.9899999999998,-31161380.0,Young,Debit,Branch,Student,4
341.84,89.0,1400.04,-43171050.0,Young,Credit,Branch,Student,4
98.41,48.0,912.71,-44117943.0,Young,Debit,Online,Student,4
109.28,112.0,6338.35,-44380029.0,Middle,Debit,Online,Engineer,0
27.50999999999999,103.0,13645.629999999997,-35473824.0,Middle,Credit,Online,Doctor,2
12.180000000000007,77.0,4909.24,-48691018.0,Old,Debit,Branch,Retired,0
207.71,63.0,570.1000000000004,-30550920.0,Young,Credit,Online,Student,4
25.769999999999982,277.0,11749.77,-41093712.0,Middle,Credit,Online,Doctor,2
127.57,75.0,6118.2,-53189620.0,Middle,Debit,ATM,Retired,0
392.05,172.0,4383.69,-43515264.0,Old,Debit,ATM,Engineer,3
521.01,73.0,4004.55,-33487930.0,Middle,Credit,Branch,Engineer,3
849.76,269.0,373.8800000000001,-38504360.0,Young,Debit,ATM,Student,1
172.5,31.0,6851.16,-30728885.0,Old,Debit,Online,Doctor,3
265.44,169.0,9700.77,-56734100.0,Young,Debit,ATM,Engineer,0
152.34,115.0,6853.51,-33577071.0,Middle,Debit,Branch,Doctor,2
21.129999999999995,153.0,948.6999999999998,-48268735.0,Young,Debit,Branch,Student,4
111.55000000000001,101.0,12221.17,-26926857.0,Middle,Debit,ATM,Doctor,2
321.82,43.0,6500.5,-41356047.0,Young,Credit,Branch,Engineer,3
899.4200000000001,279.0,9927.75,-28394316.0,Middle,Credit,Branch,Engineer,1
148.77,175.0,2138.42,-50507453.0,Old,Debit,Branch,Retired,3
14.079999999999984,154.0,3908.65,-55000201.0,Old,Debit,Branch,Retired,0
899.4200000000001,121.0,11041.9,-39105348.0,Middle,Debit,ATM,Doctor,1
566.33,66.0,379.8199999999997,-39281246.0,Young,Credit,ATM,Student,4
206.51,275.0,3921.74,-27788273.0,Middle,Debit,ATM,Retired,3
180.94,57.0,7659.99,-40490956.0,Old,Debit,Branch,Retired,3
77.9,128.0,664.7200000000003,-27181601.0,Young,Debit,Branch,Student,4
318.92,60.0,1167.25,-46185271.0,Young,Credit,Branch,Student,4
583.3,142.0,5896.01,-55266032.0,Old,Credit,Online,Engineer,1
100.68,139.0,1123.75,-57166061.0,Old,Debit,Online,Retired,0
589.64,210.0,2039.4,-35395575.0,Old,Debit,Online,Retired,1
225.93,199.0,1864.27,-51977452.0,Young,Credit,Branch,Student,4
651.55,82.0,2325.78,-52238113.0,Old,Debit,Online,Retired,1
80.97,157.0,5926.31,-57422468.0,Middle,Debit,Online,Doctor,0
191.89,14.0,399.5699999999997,-42823971.0,Young,Debit,Branch,Student,4
304.75,125.0,1916.3400000000001,-53193544.0,Old,Credit,Branch,Retired,0
201.53,287.0,2732.86,-31419638.0,Old,Debit,Online,Retired,3
8.449999999999989,141.0,1115.2999999999997,-54656533.0,Young,Debit,ATM,Student,4
435.98,105.0,7334.08,-33579716.0,Young,Debit,Branch,Engineer,3
743.24,109.0,1024.19,-41956659.0,Young,Credit,Online,Student,1
16.269999999999982,44.0,10971.32,-54396619.0,Old,Debit,ATM,Doctor,0
290.86,36.0,14631.879999999997,-44720738.0,Middle,Debit,Online,Doctor,2
85.73000000000002,266.0,14928.349999999999,-53020719.0,Middle,Debit,ATM,Doctor,2
555.71,73.0,830.3699999999999,-56212362.0,Young,Credit,Branch,Student,4
40.03,200.0,6408.8,-57423255.0,Young,Debit,Branch,Student,0
73.00999999999999,62.0,1997.33,-33054227.0,Young,Credit,Online,Student,4
346.12,12.0,13084.27,-26835330.0,Middle,Debit,Branch,Doctor,2
1.9300000000000068,175.0,5684.09,-32968945.0,Middle,Debit,Branch,Doctor,2
252.93,222.0,2760.37,-55008165.0,Old,Debit,ATM,Retired,3
238.54,12.0,868.9099999999999,-49824197.0,Young,Debit,ATM,Student,4
899.4200000000001,129.0,5838.91,-38063928.0,Old,Debit,Branch,Retired,1
58.69999999999999,141.0,8937.35,-52848431.0,Old,Debit,Branch,Doctor,0
7.560000000000002,145.0,8528.72,-55006114.0,Middle,Debit,ATM,Doctor,0
540.4,272.0,425.7699999999995,-53623475.0,Middle,Debit,Branch,Doctor,3
264.14,125.0,8459.26,-40141851.0,Old,Debit,ATM,Doctor,2
248.15,202.0,2649.23,-43860473.0,Old,Debit,ATM,Retired,3
24.339999999999975,110.0,6659.12,-29429661.0,Middle,Debit,Branch,Engineer,2
428.61,62.0,11937.04,-57427062.0,Old,Debit,ATM,Doctor,0
117.66,126.0,6794.17,-39620882.0,Middle,Credit,Branch,Doctor,2
165.8,287.0,2064.76,-47485302.0,Old,Debit,Online,Engineer,3
289.18,64.0,3139.75,-37381996.0,Old,Debit,ATM,Retired,3
125.38999999999999,140.0,202.6899999999996,-39885265.0,Young,Debit,ATM,Student,4
305.18,216.0,4474.2,-44720389.0,Old,Debit,Online,Retired,3
506.9,56.0,11471.87,-31847123.0,Old,Credit,Branch,Doctor,2
504.12,101.0,1107.2799999999993,-49214091.0,Young,Credit,Branch,Student,4
42.09,118.0,5526.28,-56468125.0,Young,Debit,Branch,Engineer,0
607.28,84.0,9679.68,-56215385.0,Young,Debit,ATM,Doctor,0
91.9,125.0,1033.94,-46540305.0,Old,Debit,Online,Retired,4
303.43,30.0,1833.2399999999998,-44634914.0,Young,Debit,Branch,Student,4
668.78,141.0,983.6800000000003,-32625848.0,Young,Debit,ATM,Student,1
270.54,139.0,269.77999999999975,-50161660.0,Young,Credit,ATM,Student,4
247.93,79.0,9801.48,-38671257.0,Middle,Debit,Branch,Engineer,2
34.670000000000016,71.0,888.6000000000004,-48267403.0,Young,Debit,Online,Student,4
326.03,137.0,290.2399999999998,-47056617.0,Young,Credit,Online,Student,4
148.26,57.0,958.6999999999998,-47140745.0,Young,Debit,ATM,Student,4
899.4200000000001,38.0,1605.67,-45930602.0,Young,Debit,Online,Student,1
373.99,140.0,8590.5,-32629190.0,Old,Debit,ATM,Doctor,2
254.34,112.0,5461.08,-35996823.0,Middle,Debit,Online,Engineer,3
819.48,26.000000000000014,1804.5,-34184470.0,Young,Debit,ATM,Student,1
